Year,ISO Code,Countries,Region,HUMAN FREEDOM (Score),HUMAN FREEDOM (Rank),HUMAN FREEDOM (Quartile),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Homicide DATA,Disappearances,Violent Conflicts,Violent Conflicts DATA,Organised Conflicts,Terrorism Fatalities,Terrorism Fatalities DATA,Terrorism Injuries,Terrorism Injuries DATA,Disapperances, Conflicts, and Terrorism,Female Genital Mutilation,Missing Women,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,Establishing Educational, Sporting and Cultural Organizations,Operating Educational, Sporting and Cultural Organizations,Establishing and Operating Educational, Sporting and Cultural Organizations,Association, Assembly, & Civil Society,Press Killed,Press Killed DATA,Press Jailed,Press Jailed DATA,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Parental Authority: In Marriage,Parental Authority: After Divorce,Parental Rights,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),PERSONAL FREEDOM (Rank),Government Consumption,Government Consumption DATA,Transfers and subsidies,Transfers and subsidies DATA,Government enterprises and investment,Government enterprises and investment DATA,Top marginal income tax rate,Top marginal income tax rate DATA,Top marginal income and payroll tax rate,Top marginal income and payroll tax rate DATA,Top marginal tax rate,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Adjustment,Legal System & Property Rights,Money growth,Money growth DATA,Standard deviation of inflation,Standard deviation of inflation DATA,Inflation: Most recent year,Inflation: Most recent year DATA,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector), Revenue from trade taxes (% of trade sector) DATA,Mean tariff rate,Mean tariff rate DATA,Standard deviation of tariff rates,Standard deviation of tariff rates DATA,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Bureaucracy costs,"Starting
a  business",Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),ECONOMIC FREEDOM (Rank)
2009,IND,India,South Asia,6,49,101,3,4,1,4,5,4,4,4,3,8,5,3,8,0,0,9,7,0,9,5,0,9,8,0,6,9,8,0,8,6,9,10,0,2,5,-,-,5,0,5,8,7,1,5,0,10,0,5,0,6,7,10,0,10,0,10,0,9,4,6,0,8,5,10,0,7,5,10,0,10,0,10,0,10,0,6,7,8,3,10,0,6,7,8,3,8,8,9,9,1,0,10,0,1,0,7,0,6,3,10,0,6,7,10,0,8,5,-,-,-,0,0,10,0,10,0,10,0,-,5,0,6,59,99,6,6,17,4,7,7,9,0,6,0,27,4,8,0,34,0
2009,IDN,Indonesia,South Asia,6,87,78,3,4,5,4,9,4,5,4,6,9,8,0,5,10,0,10,0,0,0,7,5,10,0,0,1,9,9,0,3,9,5,9,0,10,0,-,-,5,0,8,0,9,1,10,0,10,0,5,0,8,3,5,0,3,3,4,2,6,4,6,5,5,7,7,5,7,5,7,5,6,7,7,1,7,5,6,7,7,1,10,0,10,0,10,0,7,8,9,6,1,0,10,0,0,0,4,0,5,3,10,0,10,0,10,0,8,4,-,-,-,5,0,-,10,0,10,0,-,7,5,7,20,76,7,5,14,5,9,3,2,9,7,0,-,8,0,30,0,5,0
2009,IRN,Iran,Middle East & North Africa,5,13,140,4,2,2,6,2,4,5,4,3,8,8,3,0,0,0,9,4,1,8,2,5,9,6,1,3,9,8,1,1,6,2,10,0,7,5,-,-,5,0,7,5,7,5,0,0,0,0,5,0,1,7,-,-,-,6,6,4,2,5,4,-,-,-,-,-,-,-,-,-,-,-,-,8,6,1,0,6,9,23,0,0,0,1,0,-,-,-,4,1,-,-,-,0,0,0,0,0,0,0,0,-,0,0,4,35,141,6,8,16,8,8,0,7,9,6,0,27,6,7,0,35,0,7,0,37,0,7,0,7,0,4,7,3,6,5,5,8,3,6,7
2009,IRQ,Iraq,Middle East & North Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
2009,IRL,Ireland,Western Europe,8,40,11,1,-,-,-,7,9,9,5,1,2,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,-,-,10,0,10,0,9,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,6,1,4,7,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,8,7,8,5,10,0,10,0,10,0,9,6,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,5,17,3,6,27,7,5,3,17,9,8,0,18,9,5,0,41,0,3,0,55
2009,ISR,Israel,Middle East & North Africa,7,50,51,2,-,-,-,6,7,9,3,1,8,10,0,0,0,90,7,5,0,10,0,0,1,8,9,5,3,6,8,9,5,10,0,-,-,10,0,9,8,8,6,0,0,0,0,10,0,3,3,10,0,10,0,10,0,9,2,9,6,9,6,10,0,10,0,7,5,10,0,8,8,10,0,10,0,10,0,7,5,10,0,8,8,9,5,0,0,1,0,10,0,0,0,7,7,6,5,10,0,10,0,10,0,7,7,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,85,53,3,0,29,8,7,2,10,6,10,0,8,2,5,0,46,0,3,0,60
2009,ITA,Italy,Western Europe,7,88,38,2,7,8,5,6,6,7,6,7,9,6,1,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,10,0,-,-,10,0,9,8,9,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,6,5,2,7,6,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,6,3,7,0,10,0,10,0,10,0,9,0,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,79,30,4,0,26,5,3,6,24,0,8,0,17,3,5,0,43-45,2
2009,JAM,Jamaica,Latin America & the Caribbean,7,28,58,2,4,4,5,1,4,2,4,6,0,0,60,0,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,-,-,10,0,10,0,6,5,10,0,10,0,10,0,10,0,-,-,-,9,9,8,8,9,3,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,9,0,8,3,-,-,-,9,3,-,-,-,10,0,0,0,10,0,5,0,-,7,5,7,29,74,7,2,15,6,9,8,1,3,10,0,6,1,9,0,25,0,7,0,33,0,8,0,8,7,5,8,3,9,5,4,10,0,3,3
2009,JPN,Japan,East Asia,8,19,23,1,7,3,7,7,6,8,7,3,9,8,0,4,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,9,10,0,10,0,10,0,10,0,5,0,6,7,5,8,9,9,10,0,8,6,10,0,10,0,5,0,3,3,4,2,5,0,10,0,7,5,5,0,6,7,5,8,7,5,10,0,0,0,10,0,0,0,9,3,6,8,10,0,10,0,10,0,9,4,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,86,26,4,4,24,9,4,1,22,2,8,0,16,3,5,0,50,0
2009,JOR,Jordan,Middle East & North Africa,6,62,96,3,4,2,6,5,5,2,5,3,9,4,1,5,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,9,5,5,0,-,-,5,0,6,5,8,6,0,0,10,0,5,0,5,0,2,5,0,0,1,3,8,3,5,6,5,1,2,5,2,5,0,0,0,0,0,0,7,5,3,3,5,4,5,0,0,0,2,5,2,6,10,0,0,0,10,0,0,0,3,3,4,0,10,0,10,0,6,7,7,7,-,-,-,0,0,10,0,10,0,10,0,-,5,0,6,2,117,5,3,22,0,7,7,9,1,6,0,29,3,7,0,35,0
2009,KAZ,Kazakhstan,Caucasus & Central Asia,6,92,76,3,4,2,4,9,4,6,4,6,5,6,10,9,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,-,-,10,0,10,0,8,4,5,0,5,0,10,0,6,7,7,5,6,7,7,1,9,0,7,1,7,7,2,5,5,0,5,0,3,3,4,2,7,5,6,7,7,1,10,0,3,3,6,7,5,1,3,8,1,0,9,4,1,0,1,3,2,5,6,7,6,7,10,0,5,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,6,77,94,5,6,21,1,8,8,5,0,8,0,19,9,10,0,10,0
2009,KEN,Kenya,Sub-Saharan Africa,6,66,94,3,4,1,4,7,4,0,4,3,8,1,4,7,5,0,10,0,0,0,2,5,10,0,0,0,10,0,0,0,7,5,6,0,10,0,-,-,5,0,7,0,7,5,5,0,0,0,10,0,5,0,10,0,10,0,10,0,8,2,6,8,8,3,10,0,7,5,7,5,6,7,7,1,7,5,6,7,7,1,10,0,10,0,10,0,8,3,7,5,1,0,10,0,0,0,3,0,5,3,10,0,10,0,10,0,8,0,-,-,-,5,0,0,0,10,0,5,0,-,5,0,6,42,107,6,8,16,8,9,8,1,2,6,0,27,2,8,0,30,0
2009,KOR,Korea, South,East Asia,8,5,34,1,7,7,7,2,7,6,7,5,9,7,0,9,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,-,10,0,-,-,10,0,10,0,9,7,5,0,10,0,10,0,8,3,10,0,10,0,10,0,8,9,7,3,8,7,10,0,10,0,10,0,10,0,10,0,10,0,6,7,8,3,10,0,6,7,8,3,9,3,10,0,0,0,10,0,0,0,5,0,5,0,10,0,10,0,6,7,8,1,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,75,32,5,1,22,8,8,2,7,0,7,0,21,3,6,0,39,0
2009,KWT,Kuwait,Middle East & North Africa,6,68,92,3,-,-,-,6,2,9,3,1,7,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,5,0,-,-,5,0,6,7,8,5,0,0,10,0,5,0,5,0,5,0,3,3,4,2,8,9,9,3,7,4,7,5,5,0,0,0,3,3,1,7,5,0,3,3,4,2,5,0,3,3,4,2,4,5,10,0,0,0,10,0,0,0,2,3,2,5,6,7,6,7,6,7,6,4,-,-,-,0,0,0,0,10,0,5,0,-,2,5,6,27,112,1,3,35,6,7,5,9,8,7,0,-,10,0,0,0,10,0,0,0
2009,KGZ,Kyrgyz Republic,Caucasus & Central Asia,6,78,87,3,3,9,4,6,3,5,4,0,6,9,7,8,10,0,10,0,0,0,2,5,10,0,0,0,10,0,0,0,8,5,10,0,10,0,-,-,5,0,8,3,7,9,5,0,5,0,10,0,6,7,-,-,-,9,5,4,3,6,9,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,1,3,1,8,-,-,-,5,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,6,64,97,6,0,19,4,9,3,3,2,8,0,17,7,10,0,10,0,8,0,30,0,9,0,8,1,1,8,2,8,3,0,4,9,-,6
2009,LAO,Laos,South Asia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,LVA,Latvia,Eastern Europe,7,89,37,2,-,-,-,6,6,8,0,5,0,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,-,-,10,0,10,0,9,2,10,0,10,0,10,0,10,0,7,5,10,0,8,8,8,6,5,5,7,6,10,0,7,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,6,7,8,3,9,2,10,0,0,0,10,0,0,0,4,0,4,8,10,0,10,0,10,0,8,4,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,45,38,4,7,24,2,4,2,21,8,7,0,21,6,9,0,23,0,4,0,44
2009,LBN,Lebanon,Middle East & North Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,0,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2009,LSO,Lesotho,Sub-Saharan Africa,5,87,123,4,0,0,0,0,0,0,5,1,0,0,35,8,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,5,0,10,0,-,-,0,0,5,0,4,8,10,0,10,0,5,0,8,3,-,-,-,9,1,6,6,7,8,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,4,3,4,3,-,-,-,7,1,-,-,-,0,0,0,0,10,0,5,0,-,2,5,5,71,125,3,5,28,1,9,2,3,5,2,0,41,1,-,-,-,-,-,4,9,3,7,3,1,4,4,7,3,-,3,8,5,5,4,2
2009,LBR,Liberia,Sub-Saharan Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,LBY,Libya,Middle East & North Africa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
2009,LTU,Lithuania,Eastern Europe,8,12,26,1,-,-,-,6,5,6,8,8,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,8,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,5,8,1,9,2,10,0,7,5,7,5,10,0,8,8,10,0,10,0,10,0,10,0,10,0,10,0,9,3,10,0,0,0,10,0,0,0,9,3,9,3,10,0,10,0,10,0,9,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,69,33,4,7,24,2,4,7,19,8,10,0,9,8,10,0,15,0,5,0,38
2009,LUX,Luxembourg,Western Europe,8,25,19,1,-,-,-,8,0,9,6,1,0,10,0,10,0,0,0,-,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,9,10,0,10,0,10,0,10,0,-,-,-,9,3,7,3,8,3,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,6,0,5,5,-,-,-,7,9,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,98,22,1,8,34,0,3,4,24,8,7,0,21,3,6,0,39,0,4,0,46,0,5,0,4,3,8,1,7,5,8,7,10,0,10,0,7,5,6,1
2009,MKD,Macedonia,Eastern Europe,7,48,52,2,6,0,5,3,5,3,5,6,9,3,1,7,10,0,10,0,0,0,7,5,10,0,0,0,9,9,0,5,9,5,10,0,10,0,-,-,5,0,8,3,9,0,10,0,10,0,10,0,10,0,-,-,-,8,9,8,2,8,6,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,4,3,2,8,-,-,-,6,8,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,8,48,5,9,20,0,5,9,15,4,4,0,31,2,10,0,10,0,5,0,36,0,7,5,5,8,3,2,3,4,4,4,5,7,-,5
2009,MDG,Madagascar,Sub-Saharan Africa,6,55,100,3,4,3,5,3,4,9,4,9,6,3,9,2,10,0,10,0,0,0,2,5,10,0,0,1,10,0,0,0,8,5,10,0,10,0,-,-,10,0,10,0,8,3,5,0,10,0,10,0,8,3,7,5,3,3,5,4,9,8,9,3,8,2,7,5,5,0,5,0,3,3,4,2,10,0,3,3,6,7,10,0,3,3,6,7,6,0,5,1,1,0,10,0,0,0,4,3,4,8,10,0,10,0,10,0,7,7,-,-,-,0,0,10,0,10,0,10,0,-,5,0,6,82,89,8,0,12,8,10,0,0,3,10,0,9,6,9,0,23,0
2009,MWI,Malawi,Sub-Saharan Africa,6,78,87,3,4,0,5,9,4,5,4,8,9,1,2,2,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,8,2,10,0,-,-,5,0,7,7,8,8,10,0,10,0,5,0,8,3,-,-,-,9,4,8,8,9,1,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,2,0,4,3,-,-,-,6,6,-,-,-,10,0,0,0,10,0,5,0,-,7,5,7,34,71,6,4,18,3,9,5,2,4,6,0,27,2,5,0,38,0,5,0,38,0,5,0,6,7,6,1,4,9,5,3,6,7,5,0
2009,MYS,Malaysia,South Asia,6,57,98,3,5,6,5,7,6,1,5,8,9,2,2,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,5,0,8,3,9,2,10,0,5,0,5,0,6,7,2,5,6,7,4,6,9,7,8,2,7,5,5,0,5,0,2,5,6,7,4,6,7,5,6,7,7,1,5,0,3,3,4,2,5,2,10,0,0,0,10,0,0,0,4,3,5,8,3,3,6,7,3,3,6,2,-,-,-,5,0,0,0,0,0,0,0,-,2,5,6,55,101,5,3,22,0,8,9,4,5,2,0,48,3,8,0,26,0
2009,MLI,Mali,Sub-Saharan Africa,6,19,113,4,-,-,-,4,9,5,1,12,2,10,0,7,1,8,6,2,5,9,3,2,1,10,0,0,0,7,8,0,6,10,0,-,-,0,0,3,5,5,5,10,0,5,0,10,0,8,3,10,0,6,7,8,3,9,1,3,1,6,8,10,0,10,0,7,5,0,0,3,8,10,0,6,7,8,3,10,0,3,3,6,7,7,8,10,0,0,0,10,0,0,0,8,7,7,8,10,0,10,0,10,0,9,5,-,-,-,0,0,10,0,10,0,10,0,-,5,0,6,33,110,5,4,21,8,10,0,0,0,4,0,38,3,-,-,-,-,-,6,5
2009,MLT,Malta,Western Europe,8,36,13,1,-,-,-,7,5,9,6,1,0,10,0,10,0,0,0,-,10,0,0,0,10,0,0,0,10,0,10,0,10,0,-,-,10,0,10,0,9,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,3,6,7,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,0,0,10,0,0,0,9,3,8,5,10,0,10,0,10,0,9,7,-,-,-,10,0,10,0,10,0,10,0,-,10,0,9,8,15,4,4,25,1,5,8,15,9,6,0,-,7,0,35,0,7,0,35,0,7
2009,MRT,Mauritania,Sub-Saharan Africa,5,95,117,4,-,-,-,4,3,5,7,10,9,10,0,10,0,0,0,2,5,9,8,0,6,9,8,1,1,8,4,2,9,10,0,-,-,5,0,6,0,6,7,5,0,0,0,10,0,5,0,2,5,3,3,2,9,9,8,6,7,6,5,7,5,5,0,10,0,6,7,8,3,7,5,3,3,5,4,7,5,6,7,7,1,6,7,10,0,0,0,7,1,1,0,8,0,8,0,6,7,6,7,10,0,8,1,-,-,-,10,0,0,0,0,0,0,0,-,5,0,5,87,121,5,5,21,2,-,-,10,0,12,9,5,0,40,0,5,0,40,0,5
2009,MUS,Mauritius,Sub-Saharan Africa,8,11,28,1,-,-,-,6,7,8,8,3,1,10,0,10,0,0,0,10,0,9,5,1,6,9,5,2,4,9,8,10,0,10,0,-,-,10,0,10,0,9,5,10,0,10,0,10,0,10,0,10,0,6,7,8,3,10,0,9,8,9,4,10,0,7,5,7,5,3,3,5,4,10,0,10,0,10,0,10,0,10,0,10,0,8,6,10,0,0,0,10,0,0,0,4,7,2,5,6,7,10,0,10,0,7,7,-,-,-,10,0,0,0,10,0,5,0,-,7,5,8,36,41,7,1,16,0,8,6,5,6,6,0,25,6,10,0,15,0,9,0,25
2009,MEX,Mexico,Latin America & the Caribbean,6,83,81,3,5,0,4,0,3,5,4,2,3,1,17,1,5,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,8,5,9,5,10,0,-,-,10,0,9,8,7,2,10,0,10,0,10,0,10,0,7,5,6,7,7,1,9,6,4,6,7,1,7,5,7,5,7,5,3,3,5,4,7,5,6,7,7,1,7,5,10,0,8,8,7,3,3,1,8,0,10,0,0,0,9,3,8,0,10,0,10,0,10,0,8,6,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,14,81,7,3,15,3,6,5,13,4,6,0,26,6,8,0,28,0
2009,MDA,Moldova,Eastern Europe,7,19,65,2,4,5,4,2,4,0,4,2,7,6,6,0,5,0,10,0,0,0,5,0,10,0,0,0,7,8,10,9,7,6,10,0,10,0,-,-,10,0,10,0,8,4,5,0,10,0,10,0,8,3,-,-,-,9,4,8,6,9,0,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,9,0,8,3,-,-,-,9,3,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,73,58,6,0,19,5,5,6,16,5,8,0,16,1,10,0,18,0,4,0,41,0,7,0,6,7,2,1,3,4,3,9,6,7,7,5
2009,MNG,Mongolia,East Asia,7,30,57,2,5,2,5,3,5,4,5,3,6,7,8,2,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,7,5,-,-,10,0,9,2,8,3,10,0,10,0,10,0,10,0,5,0,6,7,5,8,9,9,9,8,8,5,5,0,5,0,5,0,6,7,5,8,5,0,3,3,4,2,5,0,6,7,5,8,5,2,10,0,0,0,10,0,0,0,6,3,6,0,6,7,6,7,10,0,8,0,-,-,-,10,0,10,0,10,0,10,0,-,10,0,7,56,64,5,8,20,2,6,6,12,9,7,0,22,8,10,0,10,0
2009,MNE,Montenegro,Eastern Europe,7,58,48,2,-,-,-,5,5,8,7,3,4,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,-,10,0,-,-,10,0,10,0,9,4,10,0,10,0,10,0,10,0,-,-,-,8,5,7,2,7,8,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,1,7,4,0,-,-,-,6,4,-,-,-,10,0,10,0,10,0,10,0,-,10,0,8,0,50,5,6,20,9,-,-,4,0,31,4,10,0,14,0,4,0,43,0,7,0,5,5,5,2,5,2,6,3,7,8,-,4,8,7,6,6,2,8
2009,MAR,Morocco,Middle East & North Africa,6,36,108,4,2,9,5,4,3,5,4,0,9,5,1,4,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,7,5,-,-,5,0,7,5,8,7,5,0,10,0,10,0,8,3,2,5,0,0,1,3,9,8,7,4,6,1,5,0,5,0,7,5,3,3,5,4,7,5,6,7,7,1,5,0,6,7,5,8,5,7,10,0,0,0,9,7,1,0,6,0,6,0,10,0,6,7,6,7,7,9,-,-,-,10,0,0,0,0,0,0,0,-,5,0,6,46,104,4,7,24,0,8,6,5,5,8,0,19,3,4,0,44,0
2009,MOZ,Mozambique,Sub-Saharan Africa,5,86,124,4,-,-,-,4,8,8,6,3,5,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,10,0,-,-,0,0,6,7,8,1,10,0,0,0,5,0,5,0,7,5,6,7,7,1,9,0,7,5,7,9,7,5,7,5,10,0,6,7,8,3,7,5,6,7,7,1,7,5,6,7,7,1,7,5,10,0,0,0,10,0,0,0,0,0,0,5,10,0,10,0,10,0,7,2,-,-,-,5,0,0,0,0,0,0,0,-,2,5,6,24,113,7,7,13,7,-,-,0,0,86,5,7,0,32,0,6,0,38,0,6
2009,MMR,Myanmar,South Asia,5,36,135,4,-,-,-,3,4,9,3,1,8,0,0,8,7,3,8,2,5,9,7,0,9,9,9,0,3,6,2,10,0,7,5,-,-,10,0,9,2,8,2,0,0,0,0,10,0,3,3,-,-,-,9,8,10,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,8,2,9,0,7,0,6,8,-,-,-,8,0,-,-,-,10,0,0,0,10,0,5,0,-,7,5,6,50,102,8,5,11,0,-,-,4,0,-,5,0,40,0,5,0,40,0,5,0,5,8,-,2,9,-,1,7,5,0,-,-,-,-,0,9,3,1
2009,NAM,Namibia,Sub-Saharan Africa,7,6,68,2,-,-,-,5,8,2,7,18,2,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,7,5,-,-,0,0,5,8,6,0,10,0,10,0,10,0,10,0,7,5,6,7,7,1,9,0,9,8,8,6,7,5,7,5,7,5,6,7,7,1,7,5,6,7,7,1,7,5,6,7,7,1,7,3,10,0,0,0,10,0,0,0,8,7,7,3,10,0,6,7,10,0,8,9,-,-,-,10,0,0,0,10,0,5,0,-,7,5,7,19,77,4,3,25,3,9,0,4,3,10,0,12,8,6,0,37,0,6,0,37
2009,NPL,Nepal,South Asia,6,71,91,3,5,5,4,3,5,4,5,1,8,8,3,0,10,0,10,0,0,0,7,5,9,8,0,7,9,0,5,0,9,2,10,0,5,0,-,-,5,0,6,7,8,2,10,0,10,0,5,0,8,3,10,0,10,0,10,0,9,5,9,5,9,7,7,5,7,5,10,0,6,7,8,3,10,0,6,7,8,3,7,5,6,7,7,1,7,8,6,3,1,0,10,0,0,0,9,0,8,3,10,0,10,0,10,0,9,1,-,-,-,5,0,10,0,10,0,10,0,-,7,5,7,57,63,8,2,12,1,-,-,7,0,21,0,-,-,-,-,-,7
